;id;comments;category
2905;390;:smiling_face_with_heart-eyes:;1.0
2906;390;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
2907;390;E le tette??;0.0
2908;390;:red_heart:️:red_heart:️:red_heart:️;1.0
2909;390;Love this so much omggg :black_heart:;1.0
2910;391;Ti-аm dat un mesаj.;0.0
2911;391;:red_heart::white_heart::blue_heart::brown_heart::orange_heart::purple_heart::black_heart::green_heart::yellow_heart::sparkling_heart:;1.0
2912;391;:crying_face::nauseated_face::face_vomiting:;1.0
2913;391;:red_heart:️;1.0
2914;391;@reneereneee what did you wear for Paris Fashion Week ?;0.0
2915;391;:red_heart:️:fire:;1.0
2916;391;:fire::fire::fire::fire:;1.0
2917;391;J’ai mal pour la madame de la deuxième photo :neutral_face:;0.0
2918;392;:red_heart:️;1.0
2919;392;:fire:;1.0
2920;392;Nice!:red_heart:️;1.0
2921;392;:fire:;1.0
2922;392;:fire: #3 :fire:;1.0
2923;392;:red_heart:️:sparkles::bouquet::smiling_face_with_hearts::bouquet::smiling_face_with_hearts::bouquet::sparkles::red_heart:️;1.0
2924;392;:smiling_face_with_sunglasses:;1.0
2925;392;:smiling_face_with_heart-eyes:;1.0
2926;392;:fire:;1.0
2927;392;Hyein from @newjeans_official :heart_suit:️:heart_suit:️;0.0
2928;393;PLEASE Restock the Devon studded crossbody bag in black :black_heart::pleading_face::pleading_face:;1.0
2929;394;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
2930;394;:red_heart:️;1.0
2931;394;Like;0.0
2932;394;:red_heart:️;1.0
2933;394;We appreciate the impeccable details :white_heart::white_heart:;1.0
2934;394;Nice;1.0
2935;394;:red_heart:️;1.0
2936;394;:red_heart:️;1.0
2937;395;:fire::fire::smiling_face_with_heart-eyes:;1.0
2938;395;Oh hello 90s;0.0
2939;395;maxi skirts have my :red_heart:️;1.0
2940;395;Collab:red_question_mark::red_exclamation_mark::fire: Contact page in my bio :chains:️:herb:;1.0
2941;395;Love :smiling_face_with_heart-eyes::fire:;1.0
2942;395;:fire:;1.0
2943;395;The first outfit :smiling_face_with_heart-eyes:;1.0
2944;396;:heart_on_fire:;1.0
2945;396;:raising_hands::raising_hands::raising_hands:;1.0
2946;396;@siena_mirabella :cowboy_hat_face:;0.0
2947;396;@molly.holmes1;0.0
2948;396;Love iiiit;0.0
2949;397;:clapping_hands::clapping_hands::clapping_hands:;1.0
2950;397;:glowing_star::glowing_star:;1.0
2951;397;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
2952;397;:red_heart:️:red_heart:️:red_heart:️:clapping_hands:;1.0
2953;397;Woo congratulations;0.0
2954;397;:sparkling_heart:;1.0
2955;397;:clapping_hands::clapping_hands::clapping_hands:;1.0
2956;397;Come fare il casting?;0.0
2957;397;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
2958;398;:clapping_hands::clapping_hands::clapping_hands:;1.0
2959;398;:glowing_star::glowing_star:;1.0
2960;398;:red_heart:️:red_heart:️:red_heart:️;1.0
2961;398;:red_heart:️:red_heart:️:red_heart:️;1.0
2962;398;:clapping_hands::clapping_hands::clapping_hands:;1.0
2963;398;Perfect :fire:;1.0
2964;398;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
2965;398;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
2966;398;:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
2967;398;:red_heart:️:red_heart:️:red_heart:️;1.0
2968;399;So fresh colors:smiling_face_with_heart-eyes:;1.0
2969;399;So proud of youu @makedabergmark :two_hearts::two_hearts:;0.0
2970;400;Please check your dm:red_heart:️;0.0
2971;400;I have a problem with an order, can you help me @urbanoutfitters :folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone:;0.0
2972;401;unknown;0.0
2973;402;:fire::fire::fire::fire:;1.0
2974;402;Pretty:fire::red_heart:️;1.0
2975;403;Lucas é maravilhoso! Elegante , educado e gentil desde sempre! Sou fã! :black_heart::sparkles:;0.0
2976;403;@_lucasevangelista :love-you_gesture_light_skin_tone:🫶:medium-light_skin_tone:;0.0
2977;403;Você é gigante @_lucasevangelista :fire::clapping_hands:;1.0
2978;403;@thico :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;0.0
2979;404;unknown;0.0
2980;405;Beautiful women;0.0
2981;405;Auauau;0.0
2982;405;UR SO WIFE;0.0
2983;405;She looks so cute in that dress :smiling_face_with_hearts::face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss::nail_polish:;1.0
2984;405;"𒁎𒌧𒁎𒁎𒁎𒁎𒁎𒌧𒁎𒁎𒁎𒁎𒁎𒁎𒌧𒌧𒌧𒁎𒁎𒌧𒌧𒁎𒁎Please like for the sake of humanity and God, even if you think I'm lying
Hello  friends, please take my message seriously, please support me and like my message so that it can be seen that I am in a very bad situation, even if you think I am lying, please like it, thank you I had a very bad attitude because of sports, I injured my back and neck, and unfortunately, I don't have money for treatment due to bad economic conditions I had a very bad attitude because of sports, I injured my back and neck, and unfortunately, I don't have money for treatment due to bad economic conditions I have been in pain for almost two years, I don't have the money for the treatment of my operation I promise to work after the treatment and repay your kindness,,, I am tired of suffering:disappointed_face::loudly_crying_face::loudly_crying_face:mimilmcd1@gmail.com
 :disappointed_face::disappointed_face::disappointed_face:";0.0
2985;405;I'd love to see you play Mimi in Rent. I think you would kill it!!!;0.0
2986;405;Baeee:smiling_face_with_heart-eyes:;1.0
2987;405;Gorgeous! You slay all the time Zendaya!;0.0
2988;405;Hi zendaya;0.0
2989;405;Loving the haircut!;0.0
2990;406;unknown;0.0
2991;407;unknown;0.0
2992;408;Damn for Insta to comment you gotta be pressure :face_exhaling::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
2993;409;:clapping_hands::clapping_hands::clapping_hands::clapping_hands:;0.0
2994;409;Maravilha :clapping_hands::clapping_hands::clapping_hands::clapping_hands:;0.0
2995;409;:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
2996;409;:red_heart:️;1.0
2997;409;Maravilhoso:smiling_face_with_heart-eyes:;1.0
2998;409;Top top gostei :clapping_hands::smiling_face_with_heart-eyes::clapping_hands:;1.0
2999;409;:red_heart:️;1.0
3000;410;Nice view;1.0
3001;410;:face_with_medical_mask:;1.0
3002;410;Icon;0.0
3003;410;i invested with @trade_with_angelina_charrison My first payment come after 3days when I invested $800 and since then I have received countless payment, she's worthy to be recommended.;0.0
3004;410;Come get your kitty licked:tongue::cherry_blossom::sweat_droplets::face_with_tongue::drooling_face::sleeping_face::money-mouth_face::hugging_face::smiling_face_with_smiling_eyes::smiling_face_with_halo:;1.0
3005;410;Goddes! 🩷🩷🩷🩷;1.0
3006;410;I made $25k with @fidelis.mariano.fx;0.0
3007;410;Just wow;0.0
3008;411;Hello, my side is no need to supply the e-commerce platform, zero cost to open a shop, manufacturers on behalf of delivery, after-sales service is also responsible for the manufacturers, simple and easy to learn, do you want to open your own shop?;0.0
3009;411;:heart_suit:️:heart_suit:️:heart_suit:️;1.0
3010;411;It is wonderful having Charles back in my life, I thought he was gone for ever, that I have lost him to another woman but @dr.otas  help me with is spell and my Charles came back to me and became a perfect faithful man, so loving,  supportive and caring every lady that need spiritual guidance in her relationships/Marriages should follow @dr.otas for more knowledge and understanding in your dipactted relationship :heart_exclamation:️;0.0
3011;411;"My husband was so smooth at hiding his infidelity and he has a son I never knew existed I had no proof for years despite my suspicions, I was referred to some PI on a groups and decided to give him a try.. the result was incredible because all my cheating husband's text messages, whatsapp, facebook and even phone conversations was wired directly to my cellphone. 
@ alexwebstar22 on Instagram 
helped me put a round-the-clock monitoring on him and I got concrete evidence of his escapades..if your spouse is an expert at hiding his cheating adventures You can also msg him on Instagram by searching his username @ alexwebstar22 
We must put an end to all this emotional cheats";0.0
3012;411;"I can't believe I'm finally reunited with my husband after a year of divorce. I was mentally and heartbroken and hurt. I tried all i could to restore our but he said that he was done with me until the day I saw a woman comment on the Insta blog. Talking about how @doctor_okosun_spiritual_1 helped her restore her marriage, I contacted him with all the hope I had left, he told me that my husband will come back to me when he finish my case, three days later, my husband came back begging me and try hard to restore our marriage thanks to @doctor_okosun_spiritual_1 for his powerful work it only took 2days
AMAZING and WONDERFUL.";0.0
3013;412;Wooow beautiful;0.0
3014;412;Nice;1.0
3015;412;:sun_with_face:;1.0
3016;412;Soo hott :red_heart:️:sparkles:;1.0
3017;412;Gorgeos;0.0
3018;412;do you see this when you look in the mirror?;1.0
3019;412;Baby;0.0
3020;412;icon;0.0
3021;413;unknown;0.0
3022;414;unknown;0.0
3023;415;unknown;0.0
3024;416;@_lucasevangelista;0.0
3025;416;Me de apenas uma oportunidade :folded_hands:;1.0
3026;416;@_lucasevangelista :clapping_hands_medium-dark_skin_tone::clapping_hands_medium-dark_skin_tone:. @anotheragency_ e @andersonmeyer :red_heart:️:red_heart:️:red_heart:️:red_heart:️;0.0
3027;416;@_lucasevangelista giganteee :fire:;1.0
3028;416;:fire::clapping_hands:;1.0
3029;416;:smiling_face_with_heart-eyes:;1.0
3030;417;:folded_hands::orange_heart::folded_hands:;1.0
3031;417;Gorgeous;0.0
3032;417;You beautiful;0.0
3033;417;Wow:smiling_face_with_heart-eyes:;1.0
3034;417;Love :film_frames:️;1.0
3035;417;:smiling_face_with_sunglasses:;1.0
3036;417;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::mermaid_medium_skin_tone::place_of_worship::crown::beating_heart::sparkles:;1.0
3037;417;Stunning!;1.0
3038;417;how i wish i came across this promise a long time ago it would have been huge now you have corrected that step i just checked my no wallet now and am amazed thanks for your good work @madison_smith__1;0.0
3039;418;unknown;0.0
3040;419;Quanta lindeza;0.0
3041;419;@_flavia_ferreira_8 :sparkles::blue_heart::handshake::medium-dark_skin_tone::seedling:;1.0
3042;420;:red_heart:️;1.0
3043;420;:red_heart:️;1.0
3044;420;ODAAAAAA :black_heart::princess_medium-dark_skin_tone:;1.0
3045;420;Amei mais o 3 .. muito brilho :star:️;1.0
3046;420;@carmelitamendess @selena.model_  GIGANTES;0.0
3047;420;@oda_cairu  vc é incrível :fire::red_heart:️;1.0
3048;421;love this set! :fire:;1.0
3049;421;That second slide tho :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
3050;421;The second look is insane:fire::fire::fire:;1.0
3051;421;:red_heart:️;1.0
3052;421;:clapping_hands::clapping_hands:;1.0
3053;421;I am very grateful for all you have done for me while trading with you. I’m now in my own apartment thank you @meltem_trustedtrade_fx . I’ve have gotten all I lost back.:smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes:;0.0
3054;421;ɪ'ᴍ ɴᴏt ᴇxᴘᴇʀᴛ ɪɴ ᴛʀᴀᴅɪɴɢ ʙᴜᴛ I'ᴠᴇ ᴍᴀᴅᴇ $25,590 ᴡɪᴛʜ $2500 ɪɴᴠᴇꜱᴛᴍᴇɴᴛ, ɪ ʜᴀᴅ ɢᴏᴏᴅ ɢᴜɪᴅᴀɴᴄᴇ ᴡɪᴛʜ @meltem_trustedtrade_fx ᴀɴᴅ ʜer ᴛᴇᴀᴍ, ɪᴛ'ꜱ ʙᴇʏᴏɴᴅ ᴇʏᴇ opening, ᴡɪᴛʜ ᴛʜᴇꜱᴇ ᴛᴇᴀᴄʜɪɴɢꜱ ᴀɴᴅ ᴛʀᴀᴅɪɴɢ ꜱᴋɪʟʟ, I'ᴠᴇ ʜᴀᴅ ɴᴏᴛʜɪɴɢ ʙᴜᴛ ᴄᴏɴᴛɪɴᴜᴇᴅ ꜱᴜᴄᴄᴇꜱꜱ;0.0
3055;422;unknown;0.0
3056;423;:face_with_tears_of_joy:;1.0
3057;424;unknown;0.0
3058;425;I :red_heart:️me some Donatello! Your brother is so proud! :red_heart:️;1.0
3059;425;Another gone :crying_face:;1.0
3060;425;I think more money should be channeled into mental health and the healing process of those who are mentally challenged;0.0
3061;425;There are so much trouble... bye versace;0.0
3062;425;@2152pm mad about what? Why not donate to hungry or sick people? My opinion. Now I’m a former customer. They can donate their money to whatever they want @versace;0.0
3063;426;unknown;0.0
3064;427;unknown;0.0
3065;427;unknown;0.0
3066;427;Love this color :fire:;1.0
3067;427;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
3068;427;:red_heart:️;1.0
3069;427;Penitentiary policy Ministry of Justice I address you without veil with the greatest respect that your person and position deserves in order to have the pleasure of reading my project and if it is fair to give effect to it.  Ladies and gentlemen, I formally appear as an intern, Alejandro Damian Bustos, in 2009, I was detained in the number 5 prison unit of Mercedes where the subscriber and 4 more inmates began to make different toys and wooden furniture and then donate them to different dining rooms and kindergartens.  sona.  After 6 months, the influence had affected almost all the institution, around 600 prisoners donavan, I won the master's job, however, when I was released, I did not continue with it and returned to relapse now, older and more mature and very  sorry for my mistakes I want to change and I just can't, that's why I come to you, I don't need fame, money, or power, just the tools necessary to donate. A dream come true would be to start realizing with the other internal;0.0
3070;428;Ζαλίζουν όλα,  θεά!;0.0
3071;428;I need this in Dallas :fire:size 44 please;1.0
3072;428;unknown;0.0
3073;428;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
3074;428;The most beautiful show :lady_beetle::butterfly:loved it;1.0
3075;428;unknown;0.0
3076;428;unknown;0.0
3077;428;unknown;0.0
3078;429;Please start making more silver fashion jewellery :folded_hands:;1.0
3079;429;Slide 3 is :fire:;1.0
3080;429;:butterfly: this is elegance beyond time :two_hearts:;1.0
3081;429;Love boots :smiling_face_with_heart-eyes:;1.0
3082;429;Piu belo;0.0
3083;429;I love butterfly:fire:;1.0
3084;429;Greta kiss;0.0
3085;430;:high-heeled_shoe:@mohamedhadid;0.0
3086;430;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
3087;430;Wow;0.0
3088;430;Hey, I have dropped you a message. Please check the DM. Your content is so attractive :smiling_face_with_heart-eyes:.;0.0
3089;430;Scary Bella...omg;1.0
3090;430;:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
3091;430;:fire::fire::fire::clapping_hands::clapping_hands::clapping_hands::clapping_hands:;1.0
3092;430;:fire::fire::fire:;1.0
3093;431;Omg, I’m in love:smiling_face_with_heart-eyes:;0.0
3094;431;@ferchu_putrino;0.0
3095;431;I need the clutch in Dallas ! :red_heart:️:raising_hands::red_heart:️;1.0
3096;431;8 mil reais um colarzinho.  Só 8 mil :face_with_tears_of_joy: e em ouro pelo menos?;1.0
3097;431;Love it :smiling_face_with_heart-eyes:;1.0
3098;431;Trabaja en casa :money_bag::family_woman_girl_boy::yellow_heart::woman_technologist_medium-light_skin_tone:#mujeresinfluyentes;1.0
3099;431;:fire::fire::fire::fire::fire::fire::fire::fire::fire::fire::fire:;1.0
3100;432;FIReE;0.0
3101;432;Wowww;0.0
3102;432;@natalyxjane;0.0
3103;432;SEND this pic:backhand_index_pointing_right:@black._models;0.0
3104;432;:fire::fire::fire:;1.0
3105;432;:woman_running::dashing_away:;1.0
3106;432;:fire:;1.0
3107;433;Yassssss baby @thederekdoll :fire::fire::fire::red_heart:️:red_heart:️:red_heart:️;1.0
3108;433;"Hello,

I am Jasmine Parsons, a recruiting agent for Lindsayadler Photo. We are currently recruiting Male and Female Models for a sales commercial which includes a video advert and cooperate photo shoot.

*  No level of experience is required.
*  Free Model coach available upon request
*  Nudity: No
* Compensation: Paid

Interested Models who will be available should kindly send me a DM now…";0.0
3109;433;Our God created us Adam and Eva, not Adam and John,  and that's how life still exists, can someone tell me how too mens can give birth or too women :grinning_face:;0.0
3110;433;@thederekdoll 🫶:medium-dark_skin_tone:🫶:medium-dark_skin_tone:🫶:medium-dark_skin_tone:🫶:medium-dark_skin_tone:;0.0
3111;433;@ac2cute :red_heart:️:red_heart:️:red_heart:️;1.0
3112;434;Kan I join;0.0
3113;434;:heart_suit:️:white_heart::blue_heart::brown_heart::orange_heart::green_heart::black_heart::purple_heart::yellow_heart::sparkling_heart:;1.0
3114;434;:fire::fire:love colors & loose fitting;1.0
3115;434;:smiling_face_with_tear:🫶:medium_skin_tone:;1.0
3116;434;massive SLAY;0.0
3117;434;YESS!;0.0
3118;434;:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:;0.0
3119;434;@milliamsphotos;0.0
3120;435;A pressa é inimiga da perfeição, em breve eu consigo estar realizando um sonho. @versace !;0.0
3121;435;Woaaa amazing:smiling_face_with_heart-eyes:;1.0
3122;435;:heart_on_fire:;1.0
3123;435;Fabulous ! Very successful ! Bellisimo :red_heart:️;1.0
3124;435;Am also black but no one's care  me :loudly_crying_face:am poor am cheap face :confounded_face:in the depression why gooooooodddd;1.0
3125;435;:jeans::jeans::yellow_circle::yellow_circle::gem_stone::gem_stone:;1.0
